-0.11,0.72,0.71
-0.13,0.7,0.72
-0.12,0.7,0.73
-0.08,0.73,0.73
-0.05,0.76,0.73
-0.03,0.77,0.73
-0.02,0.77,0.71
-0.02,0.77,0.7
-0.04,0.76,0.68
-0.07,0.75,0.67
-0.04,0.74,0.66
-0.04,0.74,0.66
-0.04,0.74,0.68
-0.05,0.74,0.68
-0.05,0.76,0.66
-0.03,0.78,0.68
-0.03,0.77,0.66
-0.03,0.77,0.61
-0.01,0.79,0.58
0,0.81,0.58
-0.01,0.81,0.64
-0.03,0.78,0.7
-0.09,0.75,0.72
-0.11,0.72,0.72
-0.08,0.71,0.7
-0.06,0.69,0.68
-0.01,0.69,0.62
-0.01,0.66,0.62
0.01,0.65,0.56
0,0.69,0.55
-0.07,0.71,0.62
-0.09,0.7,0.71
-0.06,0.67,0.78
-0.04,0.63,0.8
-0.03,0.59,0.8
0.02,0.6,0.78
0.07,0.67,0.65
0.08,0.73,0.59
0.09,0.69,0.63
0.12,0.68,0.73
0.15,0.69,0.8
0.15,0.73,0.83
0.21,0.75,0.77
0.25,0.78,0.69
0.25,0.75,0.62
0.24,0.72,0.58
0.21,0.69,0.58
0.21,0.75,0.59
0.24,0.88,0.68
0.29,0.93,0.78
0.36,0.92,0.82
0.35,0.85,0.75
0.33,0.79,0.6
0.39,0.76,0.48
0.3,0.81,0.43
0.22,0.81,0.42
0.22,0.81,0.5
0.12,0.78,0.51
0.19,0.68,0.83
0.29,0.59,0.72
0.32,0.66,0.59
0.37,0.78,0.47
0.41,0.79,0.36
0.38,0.78,0.29
0.41,0.87,0.29
0.62,0.88,0.33
0.62,0.95,0.29
0.67,0.98,0.2
0.67,0.98,0.1
0.62,0.98,0.01
0.57,0.93,-0.07
0.53,0.88,-0.13
0.52,0.83,-0.18
0.51,0.8,-0.21
0.56,0.83,-0.27
0.54,0.85,-0.42
0.54,0.85,-0.42
0.58,0.87,-0.45
0.58,0.84,-0.4
0.59,0.84,-0.37
0.61,0.84,-0.39
0.41,0.79,-0.59
0.39,0.8,-0.65
0.35,0.77,-0.63
0.35,0.81,-0.56
0.39,0.84,-0.53
0.34,0.79,-0.58
0.24,0.78,-0.7
0.13,0.78,-0.78
0.05,0.78,-0.8
-0.05,0.77,-0.8
-0.13,0.78,-0.83
-0.15,0.82,-0.87
-0.16,0.81,-0.86
-0.2,0.78,-0.76
-0.19,0.81,-0.68
-0.21,0.8,-0.62
-0.31,0.75,-0.55
-0.43,0.7,-0.49
-0.52,0.66,-0.49
-0.6,0.59,-0.39
-0.69,0.54,-0.39
-0.85,0.46,-0.32
-0.88,0.43,-0.3
-0.88,0.43,-0.3
-0.87,0.43,-0.2
-0.81,0.44,-0.09
-0.72,0.47,0.06
-0.75,0.47,0.13
-0.83,0.47,0.09
-0.91,0.45,0.04
-0.92,0.46,-0.05
-0.87,0.48,-0.09
-0.76,0.52,-0.08
-0.67,0.56,-0.05
-0.59,0.61,0.04
-0.56,0.63,0.12
-0.62,0.63,0.19
-0.79,0.53,0.26
-0.88,0.48,0.28
-0.85,0.48,0.32
-0.77,0.45,0.33
-0.66,0.45,0.32
-0.52,0.48,0.4
-0.46,0.52,0.49
-0.46,0.52,0.58
-0.51,0.55,0.71
-0.62,0.52,0.8
-0.7,0.46,0.88
-0.77,0.43,0.95
-0.71,0.41,0.93
-0.54,0.44,0.87
-0.47,0.51,0.84
-0.45,0.49,0.82
-0.42,0.47,0.96
-0.41,0.47,1.06
-0.42,0.49,1.05
-0.41,0.5,1.05
-0.37,0.52,1.04
-0.32,0.51,1.03
-0.28,0.49,1.04
-0.2,0.52,1.05
-0.15,0.59,1
-0.13,0.69,0.83
-0.12,0.72,0.8
-0.08,0.74,0.8
-0.08,0.74,0.81
-0.08,0.75,0.81
-0.14,0.73,0.77
-0.19,0.7,0.73
-0.19,0.69,0.68
-0.13,0.76,0.65
-0.06,0.79,0.69
0.09,0.81,0.77
0.13,0.84,0.72
0.03,0.81,0.67
-0.06,0.76,0.58
-0.19,0.68,0.5
-0.23,0.66,0.45
-0.21,0.67,0.49
-0.09,0.74,0.62
0.05,0.82,0.83
0.17,0.88,0.95
0.2,0.89,0.9
0.11,0.86,0.72
0.01,0.81,0.54
-0.11,0.79,0.44
-0.14,0.76,0.43
-0.1,0.76,0.48
-0.04,0.8,0.67
-0.03,0.81,0.74
-0.07,0.78,0.74
-0.13,0.76,0.69
-0.21,0.74,0.62
-0.14,0.69,0.6
-0.14,0.69,0.59
-0.14,0.72,0.59
-0.13,0.75,0.6
-0.08,0.75,0.62
-0.08,0.77,0.65
-0.1,0.78,0.68
-0.12,0.77,0.71
-0.15,0.75,0.71
-0.18,0.76,0.68
-0.17,0.74,0.66
