0.03,0.82,0.6
0.03,0.82,0.59
0.02,0.78,0.57
0.02,0.78,0.56
0.05,0.85,0.61
0.08,0.83,0.63
0.13,0.8,0.64
0.14,0.79,0.64
0.09,0.8,0.64
0.04,0.89,0.65
0.03,0.91,0.65
0,0.85,0.6
-0.06,0.76,0.53
-0.12,0.8,0.55
-0.12,0.83,0.64
-0.04,0.87,0.78
0.09,0.8,0.79
0.12,0.76,0.79
0.01,0.53,0.99
-0.02,0.37,0.84
-0.06,0.37,0.78
-0.09,0.48,0.77
-0.04,0.55,0.71
-0.03,0.51,0.68
-0.02,0.45,0.67
0.03,0.45,0.66
0.08,0.45,0.66
0.08,0.53,0.66
0.17,0.72,0.74
0.19,1.01,0.81
0.21,1.04,0.75
0.22,0.73,0.65
0.17,0.53,0.59
0.12,0.59,0.56
0.14,0.71,0.55
0.3,0.75,0.76
0.29,0.74,0.87
0.3,0.72,0.8
0.3,0.72,0.65
0.31,0.7,0.52
0.31,0.66,0.41
0.3,0.63,0.37
0.31,0.66,0.38
0.38,0.7,0.39
0.47,0.74,0.46
0.58,0.77,0.51
0.63,0.77,0.49
0.64,0.76,0.47
0.62,0.73,0.4
0.62,0.67,0.31
0.62,0.66,0.21
0.6,0.66,0.15
0.57,0.65,0.1
0.6,0.67,0.08
0.75,0.74,0.12
0.93,0.82,0.19
1,0.86,0.23
1,0.86,0.23
1.04,0.9,0.2
1.01,0.92,0.06
0.85,0.9,-0.16
0.64,0.67,-0.27
0.58,0.63,-0.33
0.72,0.72,-0.23
0.72,0.72,-0.23
0.74,0.74,-0.28
0.83,0.78,-0.4
0.83,0.78,-0.4
0.85,0.8,-0.48
0.77,0.69,-0.54
0.69,0.68,-0.52
0.61,0.67,-0.43
0.59,0.66,-0.37
0.61,0.7,-0.44
0.65,0.8,-0.54
0.61,0.72,-0.62
0.55,0.67,-0.71
0.6,0.71,-0.67
0.56,0.74,-0.63
0.4,0.75,-0.59
0.35,0.73,-0.55
0.14,0.66,-0.59
0.1,0.64,-0.7
0.19,0.7,-0.76
0.31,0.75,-0.79
0.36,0.79,-0.79
0.42,0.78,-0.76
0.39,0.78,-0.76
0.36,0.81,-0.82
0.27,0.72,-0.85
0.16,0.72,-0.88
0.08,0.66,-0.83
0.03,0.68,-0.76
0.03,0.69,-0.73
-0.01,0.67,-0.72
-0.07,0.62,-0.7
-0.2,0.56,-0.69
-0.3,0.5,-0.68
-0.38,0.48,-0.68
-0.47,0.44,-0.65
-0.56,0.42,-0.7
-0.67,0.35,-0.66
-0.93,0.26,-0.43
-0.93,0.26,-0.43
-0.95,0.27,-0.39
-0.94,0.25,-0.37
-0.93,0.25,-0.36
-0.93,0.28,-0.36
-0.89,0.32,-0.37
-0.86,0.33,-0.39
-0.84,0.36,-0.41
-0.84,0.35,-0.34
-0.87,0.34,-0.25
-0.92,0.35,-0.17
-0.94,0.37,-0.17
-0.9,0.43,-0.24
-0.9,0.43,-0.24
-0.81,0.52,-0.16
-0.8,0.57,0.11
-0.8,0.56,0.16
-0.8,0.56,0.16
-0.82,0.53,0.16
-0.84,0.51,0.08
-0.83,0.51,-0.03
-0.76,0.52,-0.06
-0.68,0.56,-0.02
-0.64,0.59,0.04
-0.68,0.58,0.1
-0.74,0.51,0.15
-0.77,0.46,0.19
-0.72,0.45,0.23
-0.67,0.44,0.28
-0.62,0.44,0.31
-0.54,0.43,0.36
-0.44,0.47,0.45
-0.39,0.53,0.55
-0.41,0.53,0.64
-0.44,0.49,0.69
-0.51,0.45,0.75
-0.59,0.38,0.77
-0.63,0.33,0.78
-0.66,0.28,0.79
-0.57,0.24,0.82
-0.18,0.35,0.96
-0.06,0.42,1.03
-0.42,0.42,1.14
-0.55,0.41,1.13
-0.57,0.41,1.08
-0.48,0.39,1
-0.3,0.36,0.96
-0.3,0.36,0.96
-0.15,0.34,0.98
-0.1,0.34,1.04
-0.05,0.34,0.98
-0.07,0.39,1.01
-0.13,0.41,1.09
-0.22,0.37,1.08
-0.28,0.34,1.01
-0.3,0.32,0.96
-0.21,0.28,1.06
-0.06,0.3,1.22
-0.06,0.3,1.22
0.14,0.44,1.31
0.12,0.44,1.2
0.05,0.42,1.04
-0.02,0.42,0.91
0.02,0.46,0.91
0.12,0.55,0.97
0.26,0.63,1.03
0.43,0.68,1.06
0.53,0.77,1.05
0.61,0.91,0.92
0.59,0.89,0.77
0.52,0.86,0.6
0.42,0.85,0.45
0.33,0.86,0.34
0.34,0.87,0.25
0.37,0.9,0.18
0.48,0.96,0.13
0.57,1,0.1
0.53,1,0.11
0.43,0.97,0.1
0.31,0.92,0.08
0.21,0.85,0.09
0.14,0.79,0.1
0.09,0.78,0.12
0.1,0.78,0.18
0.1,0.81,0.18
0.12,0.83,0.25
0.12,0.84,0.28
0.12,0.87,0.3
0.14,0.89,0.33
0.12,0.89,0.34
0.05,0.89,0.34
0.05,0.89,0.34
0.05,0.9,0.37
0.07,0.93,0.43
0.07,0.93,0.43
0.06,0.93,0.45
0.05,0.94,0.46
0.04,0.94,0.46
0.03,0.94,0.45
0.04,0.95,0.45
0.04,0.95,0.45
0.04,0.94,0.45
0.04,0.93,0.44
0.03,0.93,0.41
0.04,0.93,0.41
0.03,0.92,0.4
0.02,0.91,0.4
0.01,0.9,0.38
0.01,0.9,0.34
0,0.9,0.31
0.01,0.91,0.33
0.03,0.91,0.38
0.05,0.91,0.43
0.08,0.93,0.45
0.09,0.94,0.45
0.09,0.94,0.45
0.07,0.94,0.39
0.04,0.93,0.36
0.01,0.92,0.36
-0.01,0.92,0.38
0,0.93,0.42
0,0.92,0.47
0,0.92,0.48
0.02,0.93,0.48
0.02,0.93,0.45
0,0.93,0.42
-0.02,0.92,0.4
-0.03,0.9,0.39
-0.04,0.9,0.38
-0.04,0.89,0.36
-0.04,0.9,0.33
-0.03,0.92,0.36
0.01,0.89,0.39
0,0.9,0.43
-0.01,0.89,0.42
-0.02,0.89,0.4
-0.03,0.86,0.36
-0.06,0.87,0.31
-0.02,0.9,0.54
-0.04,0.89,0.58
-0.07,0.88,0.58
-0.07,0.88,0.56
-0.07,0.88,0.56
-0.04,0.89,0.57
