-0.07,0.22,0.94
-0.07,0.22,0.95
-0.08,0.22,0.95
-0.12,0.22,0.97
-0.17,0.2,0.99
-0.11,0.21,0.97
-0.2,0.22,1.01
-0.21,0.17,1
-0.21,0.17,1
-0.57,0.2,0.97
-0.54,0.22,0.92
-0.42,0.29,0.86
-0.39,0.31,0.83
-0.38,0.32,0.78
-0.41,0.31,0.75
-0.48,0.28,0.75
-0.59,0.25,0.76
-0.68,0.26,0.77
-0.73,0.26,0.77
-0.76,0.21,0.72
-0.77,0.14,0.7
-0.76,0.12,0.71
-0.77,0.12,0.74
-0.78,0.13,0.77
-0.8,0.18,0.72
-0.84,0.24,0.63
-0.86,0.26,0.54
-0.91,0.26,0.45
-0.94,0.23,0.42
-0.98,0.22,0.41
-0.98,0.23,0.37
-0.97,0.24,0.35
-0.96,0.27,0.31
-0.97,0.28,0.23
-1.04,0.36,0.2
-1.03,0.41,0.2
-0.96,0.46,0.2
-0.9,0.51,0.18
-0.87,0.54,0.16
-0.84,0.53,0.12
-0.8,0.49,0.06
-0.74,0.42,0.01
-0.67,0.33,-0.01
-0.67,0.33,-0.02
-0.63,0.25,-0.02
-0.6,0.19,-0.04
-0.5,0.12,-0.23
-0.28,-0.24,-1.55
-0.17,-0.17,-1.62
0,0.34,-1.08
0.29,0.62,-1.29
0.36,0.7,-1.05
-0.01,0.49,-0.89
-0.48,0.17,-0.73
-0.5,0.06,-0.69
-0.42,-0.02,-0.63
-0.23,-0.03,-0.91
0.01,0.05,-0.98
0.18,0.2,-0.99
0.22,0.28,-0.99
0.23,0.23,-0.97
0.36,0.23,-1.02
0.48,0.26,-0.91
0.56,0.28,-0.78
0.58,0.25,-0.71
0.58,0.21,-0.67
0.66,0.13,-0.65
0.72,0.08,-0.57
0.78,0.09,-0.51
0.74,0.07,-0.42
0.77,0.06,-0.36
0.81,0.06,-0.31
0.81,0.09,-0.31
0.92,0.13,-0.22
0.98,0.14,-0.15
0.91,0.16,-0.06
0.76,0.19,0.03
0.94,0.45,-0.33
1.05,0.53,0.38
1.24,0.34,0.1
1.3,0.17,0.26
1.49,0.2,0.57
1.44,0.33,0.84
1.39,0.27,0.86
1.61,0.15,0.81
1.54,0.14,0.8
1.42,0.15,0.72
1.29,0.09,0.51
1.12,0.05,0.32
1.01,0.06,0.22
0.89,0.14,0.19
0.94,0.14,0.18
1.01,0.11,0.18
1.04,0.12,0.3
0.99,0.19,0.51
0.9,0.25,0.77
0.86,0.22,0.98
0.86,0.22,0.98
0.72,0.2,1.07
0.52,0.15,1.08
0.52,0.15,0.99
0.36,-0.04,0.88
0.36,-0.04,0.88
0.37,-0.05,0.8
0.19,-0.01,0.72
0.11,-0.04,0.77
0.07,-0.03,0.83
-0.01,-0.07,0.81
-0.12,-0.14,0.79
-0.22,-0.1,0.85
-0.2,-0.05,1.05
-0.14,-0.03,0.76
-0.07,-0.01,0.82
-0.1,0.02,0.8
-0.11,0.06,0.82
-0.07,0.12,0.86
-0.05,0.17,0.91
-0.03,0.19,0.94
-0.06,0.21,0.96
-0.08,0.19,0.97
-0.14,0.17,1
-0.14,0.11,1.02
-0.08,0.09,1
-0.07,0.19,1.01
-0.06,0.23,0.97
0,0.17,0.9
0.01,0.07,0.92
0.09,-0.12,0.9
0.09,-0.12,0.9
0.09,-0.12,0.93
-0.09,-0.04,0.98
-0.34,0.21,1
-0.38,0.32,0.88
-0.46,0.4,0.89
-0.28,0.3,0.92
-0.29,0.33,0.94
-0.34,0.42,0.93
-0.37,0.52,0.89
-0.48,0.6,0.89
-0.6,0.63,0.93
-0.53,0.56,0.9
-0.31,0.36,0.84
-0.25,0.31,0.81
-0.28,0.39,0.79
-0.28,0.41,0.78
-0.27,0.37,0.83
-0.25,0.38,0.94
-0.23,0.37,1.01
-0.17,0.35,0.98
-0.16,0.34,0.89
-0.16,0.35,0.77
-0.17,0.36,0.74
-0.18,0.36,0.79
-0.19,0.32,0.84
-0.19,0.28,0.89
-0.19,0.28,0.92
-0.17,0.32,0.93
-0.15,0.32,0.94
-0.15,0.34,0.94
-0.12,0.35,0.96
-0.09,0.38,0.95
-0.1,0.39,0.94
-0.13,0.39,0.94
-0.14,0.37,0.93
-0.14,0.34,0.94
-0.14,0.32,0.94
-0.15,0.32,0.95
-0.14,0.31,0.97
-0.11,0.31,0.93
-0.12,0.31,0.89
-0.13,0.32,0.88
-0.11,0.32,0.85
-0.14,0.32,0.87
-0.19,0.31,0.88
-0.13,0.33,0.98
-0.1,0.32,1.02
-0.11,0.29,0.97
-0.12,0.3,0.95
-0.12,0.3,0.95
-0.14,0.28,0.97
-0.14,0.27,0.99
-0.16,0.27,1.01
-0.13,0.27,0.95
-0.14,0.29,0.91
-0.12,0.31,0.9
-0.11,0.31,0.9
-0.12,0.3,0.92
