-0.22,0.38,0.88
-0.2,0.37,0.86
-0.17,0.37,0.85
-0.15,0.39,0.86
-0.14,0.39,0.87
-0.13,0.39,0.88
-0.13,0.39,0.9
-0.12,0.38,0.92
-0.13,0.38,0.93
-0.13,0.37,0.93
-0.13,0.33,0.92
-0.13,0.33,0.91
-0.13,0.37,0.91
-0.12,0.36,0.89
-0.11,0.36,0.88
-0.1,0.38,0.89
-0.09,0.4,0.91
-0.09,0.41,0.93
-0.09,0.4,0.94
-0.08,0.35,0.92
-0.07,0.3,0.89
-0.08,0.27,0.85
-0.1,0.28,0.84
-0.09,0.33,0.88
-0.08,0.35,0.91
-0.05,0.39,0.93
-0.02,0.42,0.96
0.01,0.42,0.96
0.01,0.4,0.96
0.03,0.32,0.91
0.01,0.25,0.85
-0.04,0.21,0.85
-0.08,0.22,0.91
-0.07,0.27,0.94
-0.05,0.31,0.98
-0.05,0.34,1
-0.04,0.33,1
-0.05,0.28,1.02
-0.05,0.22,1.02
-0.03,0.15,1.01
-0.03,0.07,0.99
-0.04,0.02,0.97
-0.04,0.02,0.97
-0.04,0.03,0.98
-0.06,0.05,0.99
-0.08,0.04,1.01
-0.07,0.05,1.01
-0.04,0.07,1
-0.01,0.1,1.01
0.04,0.1,0.97
0.05,0.08,0.97
0.05,0.07,0.96
0.05,0.07,0.98
0.04,0.06,1.01
0.04,0.03,1.01
0.05,0.01,0.98
0.06,0,0.96
0.06,0,0.96
0.04,0,0.95
0.02,-0.03,0.94
-0.02,-0.05,0.91
-0.03,-0.06,0.89
-0.03,-0.06,0.87
-0.03,-0.06,0.87
0,-0.05,0.86
0.03,-0.04,0.85
0.05,-0.05,0.93
0.06,-0.07,0.98
0.08,-0.09,1
0.09,-0.09,1.04
0.09,-0.09,1.07
0.09,-0.11,1.11
0.07,-0.13,1.14
0.06,-0.14,1.14
0.05,-0.15,1.11
0.05,-0.15,1.1
0.05,-0.15,1.08
0.04,-0.15,1.06
0.03,-0.15,1.03
0.03,-0.15,1.01
0.03,-0.15,1.01
0.02,-0.14,1
0.03,-0.14,0.98
0.02,-0.15,0.97
0.02,-0.15,0.96
0.01,-0.14,0.96
0.01,-0.14,0.97
0.01,-0.15,0.97
0.01,-0.16,0.97
0.01,-0.15,0.97
0,-0.15,0.98
0,-0.14,0.98
0.01,-0.14,0.97
0.02,-0.14,0.96
0.02,-0.15,0.94
0.03,-0.15,0.92
0.03,-0.15,0.9
0.02,-0.15,0.89
-0.01,-0.15,0.91
-0.01,-0.15,0.91
-0.02,-0.15,0.94
0.02,-0.22,1.01
0.02,-0.27,1.03
0.05,-0.27,1.05
0.12,-0.2,1.12
0.12,-0.13,1.16
0.07,-0.09,1.16
0.05,-0.06,1.14
0.09,0,1.14
0.17,0.09,1.14
0.19,0.13,1.11
0.11,0.06,1.05
0.04,-0.09,0.92
0.02,-0.08,0.88
0.04,-0.02,0.92
0,-0.02,0.96
0,0.05,0.96
-0.05,0.15,0.99
-0.08,0.22,0.95
-0.05,0.21,0.9
0.02,0.15,0.87
0.08,0.09,0.86
0.1,0.06,0.86
0.06,0.07,0.88
-0.01,0.08,0.92
-0.03,0.08,0.97
-0.04,0.02,1.05
-0.04,0.01,1.06
-0.04,0.01,1.04
-0.04,0.01,1.01
-0.03,0.02,0.99
-0.02,0.04,0.98
0,0.06,0.99
0.03,0.09,1
0.06,0.12,1.02
0.07,0.12,1.03
0.07,0.15,0.99
0.07,0.18,0.96
0.07,0.2,0.95
0.07,0.2,0.96
0.05,0.19,0.95
0.03,0.21,0.96
0.03,0.22,0.96
0.02,0.22,0.97
0.02,0.22,0.96
0.02,0.21,0.96
0.01,0.2,0.95
0.02,0.21,0.94
0.02,0.21,0.96
0.03,0.22,0.98
0.02,0.24,1
0,0.26,0.98
0,0.26,0.98
-0.01,0.24,0.97
-0.02,0.25,0.95
-0.03,0.25,0.93
-0.03,0.23,0.92
-0.04,0.21,0.9
-0.05,0.19,0.9
-0.07,0.19,0.9
-0.08,0.21,0.9
-0.09,0.22,0.91
-0.09,0.23,0.92
-0.1,0.23,0.93
-0.1,0.23,0.95
-0.1,0.22,0.95
-0.1,0.22,0.96
-0.1,0.23,0.95
-0.09,0.22,0.95
-0.09,0.22,0.94
-0.09,0.24,0.93
-0.09,0.25,0.93
-0.08,0.27,0.93
-0.06,0.28,0.93
-0.06,0.28,0.93
-0.04,0.3,0.93
-0.01,0.3,0.89
-0.01,0.3,0.89
0.02,0.3,0.89
0.04,0.31,0.9
0.06,0.33,0.92
0.08,0.34,0.93
0.09,0.33,0.94
0.08,0.29,0.95
0.06,0.24,0.94
0.04,0.21,0.94
0.02,0.18,0.94
0,0.16,0.95
-0.01,0.15,0.98
-0.01,0.14,1.01
-0.03,0.13,1.02
-0.07,0.09,1
-0.13,0.04,0.95
-0.19,0,0.91
-0.23,-0.06,0.92
-0.27,-0.05,0.94
-0.29,-0.02,1
-0.27,0.01,1.05
-0.24,0.02,1.06
-0.23,0.01,1.04
-0.24,-0.02,0.97
-0.25,0.01,0.97
-0.25,0.01,1.01
-0.24,0.07,1
-0.23,0.14,1.03
-0.2,0.2,1.04
-0.17,0.23,1.03
-0.14,0.25,1.02
-0.13,0.24,1.02
-0.12,0.25,1.02
-0.11,0.25,1.01
-0.12,0.25,1.01
-0.15,0.25,1.03
-0.16,0.26,1.03
-0.14,0.27,1.01
-0.13,0.28,0.97
-0.14,0.27,0.93
-0.16,0.28,0.91
-0.15,0.26,0.89
-0.15,0.25,0.88
-0.15,0.25,0.89
-0.14,0.26,0.91
-0.14,0.27,0.92
-0.13,0.27,0.92
-0.14,0.27,0.92
-0.14,0.27,0.91
-0.14,0.29,0.9
-0.14,0.29,0.89
-0.14,0.29,0.89
-0.15,0.29,0.89
-0.14,0.28,0.92
-0.14,0.28,0.94
-0.13,0.28,0.94
-0.14,0.3,0.96
-0.15,0.31,0.96
-0.14,0.31,0.95
-0.13,0.31,0.93
-0.11,0.32,0.91
-0.11,0.33,0.87
-0.11,0.35,0.8
-0.09,0.37,0.86
-0.11,0.35,0.94
-0.16,0.31,0.97
-0.18,0.3,0.99
-0.19,0.29,0.99
-0.19,0.29,0.97
-0.23,0.26,0.94
-0.26,0.26,0.91
