-0.01,0.16,0.97
0.01,0.16,0.96
0.01,0.16,0.96
0.01,0.17,0.96
0.01,0.17,0.95
0,0.17,0.95
-0.01,0.17,0.96
-0.01,0.17,0.97
-0.01,0.17,0.98
-0.01,0.17,0.98
-0.01,0.17,0.98
-0.02,0.17,0.98
-0.03,0.16,0.98
-0.03,0.17,0.99
-0.02,0.19,0.97
-0.02,0.2,0.94
-0.02,0.2,0.93
-0.03,0.19,0.95
-0.08,0.16,1
-0.15,0.12,1.03
-0.13,0.13,1.01
-0.09,0.17,0.96
-0.23,0.19,1.03
-0.2,0.18,0.95
-0.2,0.2,0.94
-0.25,0.21,1.06
-0.26,0.21,1.1
-0.24,0.15,1.07
-0.31,0.1,0.99
-0.46,0.1,0.93
-0.55,0.12,0.9
-0.58,0.16,0.89
-0.57,0.17,0.88
-0.56,0.13,0.82
-0.54,0.07,0.78
-0.52,0.04,0.73
-0.53,0.03,0.7
-0.59,0.05,0.7
-0.66,0.09,0.72
-0.73,0.1,0.73
-0.73,0.1,0.73
-0.79,0.1,0.72
-0.82,0.1,0.71
-0.82,0.1,0.68
-0.79,0.12,0.64
-0.77,0.15,0.6
-0.74,0.16,0.56
-0.78,0.18,0.53
-0.89,0.22,0.52
-0.91,0.22,0.48
-0.91,0.23,0.45
-0.86,0.24,0.42
-0.84,0.24,0.41
-0.88,0.24,0.43
-0.94,0.22,0.45
-0.92,0.18,0.46
-0.88,0.15,0.43
-0.92,0.14,0.39
-0.94,0.14,0.36
-0.94,0.16,0.34
-0.96,0.21,0.33
-0.96,0.23,0.33
-0.91,0.19,0.32
-0.88,0.21,0.29
-0.85,0.25,0.23
-0.88,0.33,0.16
-0.91,0.42,0.11
-0.92,0.48,0.09
-0.92,0.5,0.09
-0.93,0.49,0.1
-0.93,0.49,0.1
-0.94,0.44,0.09
-0.96,0.37,0.05
-0.96,0.3,0
-0.94,0.26,-0.04
-0.89,0.2,-0.07
-0.84,0.15,-0.05
-0.8,0.11,-0.05
-0.78,0.09,-0.05
-0.76,0.1,-0.05
-0.69,0.13,-0.03
-0.56,0.16,-0.01
-0.1,0.24,-0.67
0.82,0.67,-1.98
-0.14,0.36,-0.99
-0.25,0.11,-0.87
-0.12,0.13,-1.48
-0.23,0.12,-1.2
-0.28,0.11,-1.16
-0.37,0.05,-0.95
-0.38,-0.01,-0.84
-0.33,-0.05,-0.93
-0.24,0,-1.01
-0.16,0.11,-1.04
-0.06,0.19,-1.05
0.02,0.19,-1.04
0.08,0.18,-0.98
0.14,0.14,-0.9
0.19,0.11,-0.82
0.19,0.11,-0.74
0.41,0.1,-0.67
0.52,0.13,-0.61
0.63,0.22,-0.52
0.67,0.3,-0.42
0.75,0.24,-0.4
0.69,0.1,-0.29
0.56,0.04,-0.3
0.64,0.07,-0.35
1.11,0.25,-0.33
1.51,0.43,-0.16
1.06,0.33,0.13
1.23,0.18,0.02
1.21,0.12,-0.08
1.09,0.03,-0.06
1.11,-0.05,0.06
1.12,-0.04,0.07
1.16,0.03,0.14
1.11,0.09,0.23
1,0.39,0.36
0.92,0.47,0.62
1.07,0.08,0.44
1.14,-0.05,0.43
1.09,-0.11,0.39
0.99,-0.06,0.38
0.97,-0.03,0.38
1.03,-0.01,0.4
1.31,0.02,0.52
1.37,0.04,0.56
1.37,0.04,0.56
1.25,0.02,0.59
1.03,-0.06,0.68
0.95,-0.17,0.78
1.02,-0.17,0.94
0.93,-0.13,1.04
0.63,-0.22,0.96
0.42,-0.26,0.91
0.36,-0.17,0.91
0.33,-0.09,0.96
0.57,-0.24,1.5
0.22,-0.26,1.22
0.17,-0.32,0.89
0.32,-0.38,0.64
0.29,-0.26,0.62
0.16,-0.02,0.77
0.1,0.09,0.88
0.16,0.08,0.99
0.12,0.07,1.08
0.01,0.08,1.03
0.01,0.08,1.03
0.11,0.12,0.91
0.21,0.2,0.8
0.26,0.29,0.67
0.12,0.45,0.61
0.03,0.41,0.69
0.01,0.32,0.72
0,0.28,0.78
-0.02,0.24,0.86
-0.08,0.23,0.89
-0.08,0.23,0.89
-0.08,0.22,0.87
-0.09,0.19,0.88
-0.19,0.2,0.88
-0.29,0.21,0.82
-0.33,0.2,0.75
-0.32,0.19,0.75
-0.28,0.19,0.79
-0.2,0.24,0.92
-0.19,0.34,1.09
-0.27,0.44,1
-0.34,0.48,1
-0.38,0.51,0.98
-0.39,0.5,0.96
-0.38,0.47,0.95
-0.36,0.42,0.93
-0.33,0.41,0.91
-0.26,0.43,0.83
-0.13,0.45,0.77
-0.14,0.45,0.89
-0.26,0.4,0.9
-0.33,0.34,0.92
-0.35,0.28,0.93
-0.34,0.25,0.94
-0.33,0.24,0.95
-0.32,0.25,0.95
-0.33,0.26,0.94
-0.33,0.26,0.92
-0.31,0.27,0.93
-0.3,0.27,0.93
-0.3,0.29,0.93
-0.29,0.29,0.9
-0.26,0.3,0.89
-0.24,0.32,0.88
-0.22,0.33,0.86
-0.21,0.33,0.84
-0.2,0.32,0.84
-0.21,0.32,0.85
-0.22,0.33,0.88
-0.24,0.33,0.93
-0.23,0.32,0.97
-0.22,0.31,0.96
-0.21,0.29,0.93
-0.2,0.3,0.91
-0.19,0.3,0.9
-0.19,0.29,0.87
-0.22,0.26,0.86
-0.24,0.29,0.97
-0.25,0.3,1.03
-0.22,0.3,1
-0.21,0.3,0.97
-0.2,0.32,0.95
-0.19,0.32,0.92
-0.17,0.29,0.91
-0.15,0.28,0.92
